start_node_id,end_node_id,relationship_type
137835390,1907609371,AUTHORED
406918582,1907609371,AUTHORED
1995744572,1979601782,AUTHORED
1939433465,1536961130,AUTHORED
1714846615,1596510052,AUTHORED
2682364181,1598324400,AUTHORED
2120255844,1598324400,AUTHORED
234122163,1598324400,AUTHORED
689646243,1968057948,AUTHORED
2973256088,1968057948,AUTHORED
2468610965,1968057948,AUTHORED
294360276,1968057948,AUTHORED
2133810985,1524311000,AUTHORED
2158879727,1524311000,AUTHORED
2008480993,1982381099,AUTHORED
2302699734,1982381099,AUTHORED
2577876495,1982381099,AUTHORED
2130548382,1982381099,AUTHORED
2130754085,1982381099,AUTHORED
285318040,65728593,AUTHORED
2112241722,65728593,AUTHORED
146586379,1707199720,AUTHORED
2141341466,1707199720,AUTHORED
2104852094,1497274966,AUTHORED
2119585507,1497274966,AUTHORED
2304619042,1497274966,AUTHORED
2114425188,1515857761,AUTHORED
2084625574,1567365482,AUTHORED
2120041131,1875868519,AUTHORED
689646243,130102441,AUTHORED
2148325455,130102441,AUTHORED
2152614272,1546101340,AUTHORED
2283651526,1546101340,AUTHORED
135529936,1546101340,AUTHORED
2716606048,1529387115,AUTHORED
2091406645,1595075780,AUTHORED
2041076840,1595075780,AUTHORED
2000084407,1532420827,AUTHORED
333553561,1532420827,AUTHORED
392909561,1532420827,AUTHORED
2119770075,1532420827,AUTHORED
2052950829,1925495923,AUTHORED
2106597688,1925495923,AUTHORED
689646243,1750615905,AUTHORED
94467201,1750615905,AUTHORED
2309229305,1750615905,AUTHORED
717319686,1978656444,AUTHORED
2110052242,1978656444,AUTHORED
2141392109,1978656444,AUTHORED
2101839160,1983059830,AUTHORED
2300878252,1983059830,AUTHORED
2284655069,3572470,AUTHORED
2344691838,1534434276,AUTHORED
2308275256,1534434276,AUTHORED
2516354938,1534434276,AUTHORED
2148746491,1534434276,AUTHORED
1254623418,1984549867,AUTHORED
2342909390,1984549867,AUTHORED
2169618221,1984549867,AUTHORED
2421371604,1978578701,AUTHORED
1139473026,1978578701,AUTHORED
2485129968,1978578701,AUTHORED
2950616167,1631229389,AUTHORED
123545119,1631229389,AUTHORED
2015702761,1631229389,AUTHORED
2776863972,1970056983,AUTHORED
466258520,1970056983,AUTHORED
54241230,1602873860,AUTHORED
2984186337,1569888476,AUTHORED
2293893369,1569888476,AUTHORED
2652820709,1563584846,AUTHORED
342554022,1563584846,AUTHORED
2974591335,203037672,AUTHORED
2024384555,1607410148,AUTHORED
2111209071,1607410148,AUTHORED
2113235922,1607410148,AUTHORED
2444423396,1607410148,AUTHORED
1977610862,1607410148,AUTHORED
2618893480,1607410148,AUTHORED
2951788192,1607410148,AUTHORED
2973744402,1918310969,AUTHORED
2973312218,1918310969,AUTHORED
1941533736,1985804037,AUTHORED
2114313152,1985804037,AUTHORED
2145771268,1861370427,AUTHORED
2040034197,1861370427,AUTHORED
2038437172,1861370427,AUTHORED
2129477832,1861370427,AUTHORED
2119501630,1970258094,AUTHORED
14373465,1970258094,AUTHORED
2147343893,1970258094,AUTHORED
2893084347,1970258094,AUTHORED
1134365608,1970258094,AUTHORED
2123441977,1970258094,AUTHORED
2156141806,1970258094,AUTHORED
2157743775,1970258094,AUTHORED
2706467982,1970258094,AUTHORED
2707196735,1515514400,AUTHORED
2155626625,1583975142,AUTHORED
2021877992,1583975142,AUTHORED
2276233506,1492715812,AUTHORED
2168182239,1492715812,AUTHORED
2630616459,1492715812,AUTHORED
2018819605,1566297515,AUTHORED
339490103,108606907,AUTHORED
2182302550,1607140588,AUTHORED
2309647949,1607140588,AUTHORED
2201039448,1607140588,AUTHORED
2161564812,1849939664,AUTHORED
2694789586,1849939664,AUTHORED
2019241556,1849939664,AUTHORED
2664734515,1849939664,AUTHORED
2051429859,1849939664,AUTHORED
2150636718,1527418840,AUTHORED
2709753269,1527418840,AUTHORED
2098566749,1596741474,AUTHORED
2054682710,1964443764,AUTHORED
2568784767,1964443764,AUTHORED
2798990211,1570388338,AUTHORED
1212170643,1570388338,AUTHORED
2142822676,1570388338,AUTHORED
1259442811,1793265733,AUTHORED
2019133828,1793265733,AUTHORED
2547328848,1984914680,AUTHORED
297124487,1539724948,AUTHORED
2006438081,1539724948,AUTHORED
2271217432,1539724948,AUTHORED
1987182166,1979109797,AUTHORED
2112798419,1979109797,AUTHORED
350567680,1979109797,AUTHORED
562619066,1977431221,AUTHORED
1763576553,1977431221,AUTHORED
2974591905,1977431221,AUTHORED
2974781439,1977431221,AUTHORED
2577906926,1977431221,AUTHORED
2100357700,1977431221,AUTHORED
690502127,1740522204,AUTHORED
96492545,1740522204,AUTHORED
2290566231,1481992253,AUTHORED
2128224775,1481992253,AUTHORED
2638209564,1562922706,AUTHORED
2282688869,1562922706,AUTHORED
2495939602,1562922706,AUTHORED
2780760437,1967757206,AUTHORED
2650776867,1973113780,AUTHORED
2140363637,1973113780,AUTHORED
2780958029,1973113780,AUTHORED
2234342742,1600679678,AUTHORED
1987818517,1600679678,AUTHORED
270949118,1600679678,AUTHORED
2159695084,1600679678,AUTHORED
2754722827,1520051037,AUTHORED
2973301357,1626616782,AUTHORED
1977533892,1626616782,AUTHORED
2083336624,1626616782,AUTHORED
2200809102,1626616782,AUTHORED
2135097878,1575012312,AUTHORED
2119085234,1575012312,AUTHORED
2778369423,1512094939,AUTHORED
2134434888,1512094939,AUTHORED
2702746106,1512094939,AUTHORED
2495658107,1512094939,AUTHORED
2618444809,1758159151,AUTHORED
22805272,1758159151,AUTHORED
2105750262,1687392666,AUTHORED
2071700171,1687392666,AUTHORED
670832443,1593374757,AUTHORED
2161949549,1593374757,AUTHORED
2235634943,1577743225,AUTHORED
2922208360,1577743225,AUTHORED
2167869104,1577743225,AUTHORED
2303458062,1577743225,AUTHORED
2139108221,1557218117,AUTHORED
2095411425,1557218117,AUTHORED
2801944351,1557218117,AUTHORED
2038038819,1557218117,AUTHORED
681596721,1557218117,AUTHORED
2101230262,1979346010,AUTHORED
225366896,1979346010,AUTHORED
2153170553,1980180432,AUTHORED
2089844416,1980180432,AUTHORED
152915441,1515560342,AUTHORED
2060894305,1515560342,AUTHORED
2030167100,1590823599,AUTHORED
2645586860,1590823599,AUTHORED
2911631061,1590823599,AUTHORED
1760644356,1603832532,AUTHORED
2029350574,1603832532,AUTHORED
2303853135,1546029355,AUTHORED
2156341953,1546029355,AUTHORED
2406961282,1553233117,AUTHORED
2113675463,1985368924,AUTHORED
2625580935,1985368924,AUTHORED
1969771259,1985368924,AUTHORED
605106185,1985368924,AUTHORED
2141883682,1556367165,AUTHORED
687622127,1556367165,AUTHORED
2127483189,1556367165,AUTHORED
2001749418,1520176649,AUTHORED
2101606628,1520176649,AUTHORED
2649433340,1877424087,AUTHORED
2219371356,1877424087,AUTHORED
2687106946,1877424087,AUTHORED
2006188539,1877424087,AUTHORED
2442607214,1985946990,AUTHORED
2128064013,1985946990,AUTHORED
2584189575,1985946990,AUTHORED
2116261585,1589559244,AUTHORED
2124900482,1589559244,AUTHORED
153700510,1589559244,AUTHORED
2572141989,1968204947,AUTHORED
2973953123,1968204947,AUTHORED
2128555674,1674675511,AUTHORED
2974015228,1674675511,AUTHORED
2105601247,1599437687,AUTHORED
2102895942,1599437687,AUTHORED
2057915712,1985278706,AUTHORED
2100591243,1600560636,AUTHORED
2136185640,1600560636,AUTHORED
2132178282,1600560636,AUTHORED
2279020762,1600560636,AUTHORED
2275255920,1512229743,AUTHORED
1991211814,1512229743,AUTHORED
2019158432,1966677764,AUTHORED
2029350574,1966677764,AUTHORED
2056679404,1601469507,AUTHORED
1982575530,1601469507,AUTHORED
1795153051,1601469507,AUTHORED
2106154824,1601469507,AUTHORED
2394551344,1978002064,AUTHORED
2973750033,1975670133,AUTHORED
2475761490,271317462,AUTHORED
2135372096,1986347924,AUTHORED
2984677931,1986347924,AUTHORED
1949835151,1986347924,AUTHORED
2419470499,1487599830,AUTHORED
2239227361,1487599830,AUTHORED
2152174596,1487599830,AUTHORED
2146508076,1973894278,AUTHORED
2162807091,1973894278,AUTHORED
4823187,1594353830,AUTHORED
2602723040,1594353830,AUTHORED
2707196735,1690546704,AUTHORED
286612610,1690546704,AUTHORED
582745287,1690546704,AUTHORED
295855793,1495405808,AUTHORED
1688669571,48488267,AUTHORED
2010281829,1597765364,AUTHORED
678811558,1589253297,AUTHORED
2124612568,1589253297,AUTHORED
2989196584,1589253297,AUTHORED
2083973221,1778545302,AUTHORED
2057915712,1778545302,AUTHORED
2110748698,1778545302,AUTHORED
2065759435,1512639770,AUTHORED
2051691203,1846253165,AUTHORED
694493417,1846253165,AUTHORED
1478355294,1574030932,AUTHORED
2129477832,1574030932,AUTHORED
164943294,1574030932,AUTHORED
1957840925,1574030932,AUTHORED
2112574952,1964089073,AUTHORED
1750905350,1964089073,AUTHORED
1778968558,1964089073,AUTHORED
2675862577,1531619743,AUTHORED
2114798098,1713630528,AUTHORED
2150935660,1713630528,AUTHORED
1912326214,1713630528,AUTHORED
170000135,1713630528,AUTHORED
2161860611,1968062475,AUTHORED
2230927763,1968062475,AUTHORED
2485571597,1968062475,AUTHORED
1993470876,1726736548,AUTHORED
2893335821,1519267945,AUTHORED
2484732232,1519267945,AUTHORED
2580928411,1519267945,AUTHORED
2003165903,1952648253,AUTHORED
1182808806,1952648253,AUTHORED
2112067655,1952648253,AUTHORED
2135063632,1952648253,AUTHORED
2095734012,1952648253,AUTHORED
1967715543,1483134691,AUTHORED
2003803051,1483134691,AUTHORED
2004439588,1543832299,AUTHORED
999226360,1543832299,AUTHORED
2111410040,1543832299,AUTHORED
2081631084,1484296207,AUTHORED
2051028845,1940888119,AUTHORED
2087659870,1940888119,AUTHORED
2091783134,1940888119,AUTHORED
2686121619,1940888119,AUTHORED
2153141367,1940888119,AUTHORED
171563863,1581736958,AUTHORED
140208838,1952364572,AUTHORED
1858451556,1952364572,AUTHORED
24617090,1980002155,AUTHORED
2219248537,1980002155,AUTHORED
2192108129,1484364085,AUTHORED
2707196735,1484364085,AUTHORED
2035163501,1484364085,AUTHORED
2308649827,1969991082,AUTHORED
112579409,1969991082,AUTHORED
734152518,1969991082,AUTHORED
300944089,1969991082,AUTHORED
2118421755,1492405878,AUTHORED
1220329227,1492405878,AUTHORED
2293596591,1492405878,AUTHORED
2063404503,1541593857,AUTHORED
2352948,1541593857,AUTHORED
2037645014,1531434127,AUTHORED
2025616804,1531434127,AUTHORED
2078633956,1531434127,AUTHORED
2124900482,1783266478,AUTHORED
2048013632,1783266478,AUTHORED
153700510,1783266478,AUTHORED
1995406097,1754262902,AUTHORED
39484551,1754262902,AUTHORED
2159593723,1516788100,AUTHORED
2142274643,1516788100,AUTHORED
2164566402,1603567390,AUTHORED
2122091461,1507223999,AUTHORED
2616952818,1507223999,AUTHORED
378826902,1507223999,AUTHORED
312172926,1507223999,AUTHORED
10987593,1507223999,AUTHORED
2120679740,1507223999,AUTHORED
2114425188,1984831616,AUTHORED
20141768,1984831616,AUTHORED
2147389281,1984831616,AUTHORED
2299899,1510940979,AUTHORED
2151030067,1510940979,AUTHORED
1990251494,1510940979,AUTHORED
2079032315,1570661221,AUTHORED
1997621779,1876796228,AUTHORED
2110206580,1573514431,AUTHORED
2157269769,1573514431,AUTHORED
2090782985,1492683468,AUTHORED
152237314,1492683468,AUTHORED
2063423718,1492683468,AUTHORED
2148746491,64333468,AUTHORED
2320506602,64333468,AUTHORED
2154611299,64333468,AUTHORED
2284635332,1571879405,AUTHORED
347367013,1571879405,AUTHORED
2941391732,1571879405,AUTHORED
2218736545,1527191935,AUTHORED
2159593723,1552521662,AUTHORED
166330196,1489140604,AUTHORED
2292829075,1489140604,AUTHORED
2070386312,1489140604,AUTHORED
2037645014,1833653714,AUTHORED
2201755339,1833653714,AUTHORED
2974282563,1485347574,AUTHORED
2293660417,1840278735,AUTHORED
2798044703,1542190420,AUTHORED
2250297067,1542190420,AUTHORED
2166812292,52337983,AUTHORED
2148746491,52337983,AUTHORED
95286908,52337983,AUTHORED
2170306587,1603163314,AUTHORED
127429266,1603163314,AUTHORED
2426635924,1576982162,AUTHORED
2679426996,1972753943,AUTHORED
2682364181,1555214419,AUTHORED
2574976859,1555214419,AUTHORED
2567943812,1981198419,AUTHORED
130847482,1587594994,AUTHORED
2676784453,1759783712,AUTHORED
1976270982,1759783712,AUTHORED
2105127320,1556422878,AUTHORED
1188065969,1556422878,AUTHORED
2030916568,1556422878,AUTHORED
2120159945,1972585359,AUTHORED
2125383417,1907597480,AUTHORED
2582270910,1907597480,AUTHORED
2217951042,1907597480,AUTHORED
2113666245,1862025468,AUTHORED
2948935979,1518817958,AUTHORED
1967715543,1518817958,AUTHORED
2114127059,1518817958,AUTHORED
2128206188,1484822159,AUTHORED
2000084407,1484822159,AUTHORED
2289739033,1596766545,AUTHORED
741014538,1596766545,AUTHORED
2303936742,1972073638,AUTHORED
1480894473,1972073638,AUTHORED
529361719,1972073638,AUTHORED
2166812292,1552845745,AUTHORED
2148746491,1552845745,AUTHORED
2126809402,1552845745,AUTHORED
2755216431,1879384276,AUTHORED
2005500650,1879384276,AUTHORED
2096529159,1879384276,AUTHORED
2682001542,1510345036,AUTHORED
2641133046,1510345036,AUTHORED
1950628705,1985925577,AUTHORED
2118058895,1985925577,AUTHORED
2156495138,1985925577,AUTHORED
1611763305,1493739593,AUTHORED
171563863,1517623691,AUTHORED
2648310317,1883753052,AUTHORED
132146421,1599334842,AUTHORED
2250290439,1819916734,AUTHORED
2629569826,1819916734,AUTHORED
2127096566,1746232458,AUTHORED
1998132261,1746232458,AUTHORED
2157953300,1746232458,AUTHORED
2123327822,1746232458,AUTHORED
2057874914,1965586260,AUTHORED
2022224841,1965586260,AUTHORED
1995152578,1525139965,AUTHORED
2124612568,1525139965,AUTHORED
2266727531,73484287,AUTHORED
2117668619,73484287,AUTHORED
2047630153,1565763124,AUTHORED
2141268906,1964952791,AUTHORED
2137184515,1484719273,AUTHORED
2105497080,1484719273,AUTHORED
1830684863,1601190426,AUTHORED
2103516493,1601190426,AUTHORED
2148746491,1601190426,AUTHORED
2543996034,1601190426,AUTHORED
150967606,1587648112,AUTHORED
2075021679,1503238640,AUTHORED
717319686,1503238640,AUTHORED
2233568152,1574091864,AUTHORED
2134868698,52208232,AUTHORED
2687849702,52208232,AUTHORED
2097892968,1796577214,AUTHORED
2002948223,1796577214,AUTHORED
22805272,1796577214,AUTHORED
2139030624,1982232871,AUTHORED
114048148,1982232871,AUTHORED
2226750950,1982232871,AUTHORED
4823187,1982232871,AUTHORED
2010142017,1578007245,AUTHORED
2115058361,1877375092,AUTHORED
1514551219,1877375092,AUTHORED
2200475569,1506039304,AUTHORED
2269912393,1506039304,AUTHORED
2122959048,1507766766,AUTHORED
2148094435,1507766766,AUTHORED
2105127320,1507766766,AUTHORED
2108105160,1507766766,AUTHORED
1965422134,1978270311,AUTHORED
350567680,1978270311,AUTHORED
2585872545,1479771807,AUTHORED
1956695822,1479771807,AUTHORED
2473475143,1538164012,AUTHORED
2295743400,1538164012,AUTHORED
2223841746,1538164012,AUTHORED
2974689217,1538164012,AUTHORED
2298524033,1538164012,AUTHORED
2581580621,1788386172,AUTHORED
2332660967,1788386172,AUTHORED
2310000115,1788386172,AUTHORED
2682364181,1493969756,AUTHORED
2161564812,1563653427,AUTHORED
344662723,1922673076,AUTHORED
1991609098,1922673076,AUTHORED
2667949830,1922673076,AUTHORED
2129265890,1922673076,AUTHORED
2162106674,1590050693,AUTHORED
2324400913,1590050693,AUTHORED
691809822,1590050693,AUTHORED
1998594138,1590050693,AUTHORED
2021686850,1979711143,AUTHORED
278177626,1979711143,AUTHORED
1974724047,1584007654,AUTHORED
1993734283,1584007654,AUTHORED
2142935726,1791720435,AUTHORED
212742806,1518365261,AUTHORED
2601047291,1518365261,AUTHORED
2973572378,1518365261,AUTHORED
2520122496,1518365261,AUTHORED
2114951044,1518365261,AUTHORED
2671208783,1518365261,AUTHORED
224211078,1979479253,AUTHORED
197743522,1979479253,AUTHORED
172400696,1535992660,AUTHORED
1914497179,1886224142,AUTHORED
2175821055,1886224142,AUTHORED
2099806477,1550137840,AUTHORED
2124673333,1550137840,AUTHORED
1686185850,1514617528,AUTHORED
699581604,1514617528,AUTHORED
2572317946,1976232673,AUTHORED
1970098533,1976232673,AUTHORED
2695385476,1976232673,AUTHORED
2687451912,1976232673,AUTHORED
2090109395,1976232673,AUTHORED
2950520771,1583156127,AUTHORED
2039118732,1583156127,AUTHORED
1545314461,1599893988,AUTHORED
2097349350,1599893988,AUTHORED
1977610862,1502234186,AUTHORED
2024384555,1502234186,AUTHORED
2018242697,1531731596,AUTHORED
2142501412,1551111576,AUTHORED
687553606,36535589,AUTHORED
2025616804,36535589,AUTHORED
2120255844,36535589,AUTHORED
288500632,1750380915,AUTHORED
1678607590,1750380915,AUTHORED
20849977,1908424597,AUTHORED
163000670,1908424597,AUTHORED
287036867,1488056159,AUTHORED
2076234968,1488056159,AUTHORED
15605393,1488056159,AUTHORED
169085603,1488056159,AUTHORED
2101541412,1485516004,AUTHORED
2772039466,1485516004,AUTHORED
1970640687,1485516004,AUTHORED
2163909284,1574894409,AUTHORED
2161168953,1574894409,AUTHORED
2519290858,1534926211,AUTHORED
2236397478,1574229996,AUTHORED
170944239,1574229996,AUTHORED
2496423290,1966981171,AUTHORED
343041661,1966981171,AUTHORED
2142246817,1966981171,AUTHORED
2698590132,1566914742,AUTHORED
2028266199,1977075681,AUTHORED
2947513331,1977075681,AUTHORED
1973119209,1845243431,AUTHORED
2487869991,1845243431,AUTHORED
2010227090,1970558557,AUTHORED
2112219004,1970558557,AUTHORED
2122271048,1970558557,AUTHORED
2230440304,1516320044,AUTHORED
2293086211,1516320044,AUTHORED
2116519607,1518621415,AUTHORED
2291248690,1518621415,AUTHORED
2163362677,1518621415,AUTHORED
2133300959,1758702441,AUTHORED
2275978167,1758702441,AUTHORED
2178370487,1556751392,AUTHORED
2125672629,1556751392,AUTHORED
720019886,1556751392,AUTHORED
2091057165,1562872124,AUTHORED
2162155095,1562872124,AUTHORED
330291328,1562872124,AUTHORED
2115834734,1560484442,AUTHORED
711546218,1560484442,AUTHORED
2470627036,1574200486,AUTHORED
2087817183,1864329372,AUTHORED
521666155,1516704311,AUTHORED
2973443933,1766800110,AUTHORED
562619066,1610570299,AUTHORED
2420602340,1610570299,AUTHORED
2169399207,1610570299,AUTHORED
2952154346,1610570299,AUTHORED
2303116884,1610570299,AUTHORED
2112220066,1610570299,AUTHORED
2656126319,1967267655,AUTHORED
2121641969,1979828126,AUTHORED
2420556857,1979828126,AUTHORED
288460719,1979828126,AUTHORED
2513848785,1557490893,AUTHORED
2676939730,1557490893,AUTHORED
2203016445,1537091622,AUTHORED
2952585542,1549128618,AUTHORED
2018012834,1549128618,AUTHORED
2799196804,1582350176,AUTHORED
2886959313,62983436,AUTHORED
2885557087,62983436,AUTHORED
1217769045,1566371091,AUTHORED
1876121579,1566371091,AUTHORED
2086670939,1566371091,AUTHORED
1994375393,1562746883,AUTHORED
2041871214,1496749443,AUTHORED
2123449190,1496749443,AUTHORED
2284941451,1496749443,AUTHORED
2169735298,1975593007,AUTHORED
2312167908,1975593007,AUTHORED
345432764,1597998418,AUTHORED
2235094860,1531975040,AUTHORED
2056505999,1531975040,AUTHORED
1964658237,1531975040,AUTHORED
2246122413,1531975040,AUTHORED
2098984663,1531975040,AUTHORED
204878165,1568514840,AUTHORED
2172233494,1864873123,AUTHORED
1845058341,1864873123,AUTHORED
331121140,1864873123,AUTHORED
2974062903,1972369425,AUTHORED
1823613259,1972369425,AUTHORED
621424736,1521033571,AUTHORED
2113298766,1983341988,AUTHORED
2574976859,1983341988,AUTHORED
2059158575,1520671630,AUTHORED
2016710505,1520671630,AUTHORED
2157523914,1787766190,AUTHORED
1967715543,1787766190,AUTHORED
2114127059,1787766190,AUTHORED
66992462,1555622823,AUTHORED
2130518372,1555622823,AUTHORED
2810083571,1555622823,AUTHORED
2020043120,1555622823,AUTHORED
2485726393,178131164,AUTHORED
2116434137,178131164,AUTHORED
2146299793,1597910678,AUTHORED
2103044609,1954663826,AUTHORED
2243102545,1954663826,AUTHORED
2172040901,1720340001,AUTHORED
2144792310,1720340001,AUTHORED
