start_node_id,end_node_id,relationship_type
1484059545,1995908030,CITES
1484059545,1998330152,CITES
1484059545,2021473914,CITES
1484059545,2126583599,CITES
1600993531,1580483840,CITES
1600993531,1586572263,CITES
1600993531,1909063750,CITES
1600993531,1967400027,CITES
1600993531,2024875518,CITES
1600993531,2036929339,CITES
1600993531,2077318760,CITES
1600993531,2096937604,CITES
1600993531,2102296762,CITES
1600993531,2135670602,CITES
1600993531,2162366870,CITES
1600993531,2984454117,CITES
1591035257,1996774761,CITES
1591035257,2014241205,CITES
1600297185,29574133,CITES
1600297185,61634967,CITES
1600297185,176609766,CITES
1600297185,1519659352,CITES
1600297185,1551212655,CITES
1600297185,1561370784,CITES
1600297185,1589487547,CITES
1600297185,1593260998,CITES
1600297185,1846779381,CITES
1600297185,1982345710,CITES
1600297185,1986329319,CITES
1600297185,1995080554,CITES
1600297185,2094341147,CITES
1597549781,1533471782,CITES
1597549781,1853117120,CITES
1597549781,1992910442,CITES
1597549781,2021481978,CITES
1597549781,2021672791,CITES
1597549781,2077318760,CITES
1597549781,2096331040,CITES
1597549781,2112486798,CITES
1597549781,2119452943,CITES
1597549781,2136475162,CITES
1597549781,2136688433,CITES
1597549781,2146082668,CITES
1597549781,2153464794,CITES
1597549781,2157130167,CITES
1597549781,2162064942,CITES
1597549781,2164070935,CITES
1597549781,2176490758,CITES
1847105887,2121639356,CITES
1847105887,2134864374,CITES
1847105887,2149659501,CITES
1847105887,2166632982,CITES
1984680759,44936433,CITES
1984680759,1480225633,CITES
1984680759,1494138594,CITES
1984680759,1526979127,CITES
1984680759,1573476887,CITES
1984680759,1775507803,CITES
1984680759,1987667503,CITES
1984680759,2036133214,CITES
1984680759,2040168265,CITES
1984680759,2101551271,CITES
1984680759,2118179522,CITES
1984680759,2121640981,CITES
1984680759,2145818182,CITES
1976972725,1976570600,CITES
1551294670,1499048821,CITES
1551294670,1505311546,CITES
1551294670,1516166459,CITES
1551294670,1518365261,CITES
1551294670,1520941432,CITES
1551294670,1552974596,CITES
1551294670,1574091864,CITES
1551294670,1583169995,CITES
1551294670,1595694410,CITES
1551294670,2021090446,CITES
1551294670,2025387558,CITES
1551294670,2038616747,CITES
1551294670,2041423244,CITES
1551294670,2060127395,CITES
1551294670,2082954984,CITES
1551294670,2095958260,CITES
1551294670,2099353909,CITES
1551294670,2125935803,CITES
1551294670,2130607723,CITES
1551294670,2132947319,CITES
1551294670,2150531367,CITES
1551294670,2163842000,CITES
1551294670,2169754998,CITES
1551294670,2215315499,CITES
1551294670,2396614874,CITES
1565369953,195801986,CITES
1565369953,1584579923,CITES
1565369953,1584722274,CITES
1565369953,1613874182,CITES
1565369953,2003736153,CITES
1565369953,2031618446,CITES
1565369953,2099317248,CITES
1565369953,2108834246,CITES
1565369953,2156186849,CITES
1763482972,1495266644,CITES
1763482972,1498316612,CITES
1763482972,1569083856,CITES
1763482972,1797206029,CITES
1763482972,1983238288,CITES
1763482972,2046871034,CITES
1763482972,2086042811,CITES
1763482972,2117685508,CITES
1763482972,2138001464,CITES
1763482972,2168970529,CITES
1763482972,2610525718,CITES
1572047767,1600159979,CITES
1572047767,1988777029,CITES
1572047767,2073491323,CITES
1572047767,2091004544,CITES
1572047767,2110378921,CITES
1572047767,2176413683,CITES
1840149394,57644321,CITES
1840149394,1965003171,CITES
1840149394,2054609588,CITES
1840149394,2071241682,CITES
1840149394,2141989737,CITES
1840149394,2161608283,CITES
1571236476,1493020827,CITES
1571236476,1510190168,CITES
1571236476,1535861450,CITES
1571236476,1567157630,CITES
1571236476,1586351688,CITES
1571236476,1840278735,CITES
1571236476,1882430379,CITES
1571236476,1970606468,CITES
1571236476,2031618446,CITES
1571236476,2099188893,CITES
1571236476,2107324709,CITES
1571236476,2135740056,CITES
1571236476,2137883105,CITES
1571236476,2151413173,CITES
1571236476,2151433956,CITES
1571236476,2152005134,CITES
1566214218,1593874741,CITES
1566214218,2161825580,CITES
1550971475,1568278965,CITES
1550971475,1972098965,CITES
1550971475,1975588135,CITES
1490982477,1492989663,CITES
1490982477,1498019180,CITES
1490982477,1498896551,CITES
1490982477,1536546174,CITES
1490982477,1545871761,CITES
1490982477,1660562555,CITES
1490982477,1964053266,CITES
1490982477,1996360405,CITES
1490982477,1999537317,CITES
1537849967,170584983,CITES
1537849967,1533692520,CITES
1537849967,1551910192,CITES
1537849967,1554501433,CITES
1537849967,1571187854,CITES
1537849967,1586481148,CITES
1537849967,1596153847,CITES
1537849967,1655844021,CITES
1537849967,1802259427,CITES
1537849967,1866349918,CITES
1537849967,1925495923,CITES
1537849967,1990395488,CITES
1537849967,1996182770,CITES
1537849967,2022521688,CITES
1537849967,2104578476,CITES
1537849967,2106847401,CITES
1537849967,2125591151,CITES
1537849967,2133065964,CITES
1537849967,2146009225,CITES
1537849967,2165214731,CITES
1537849967,2167569963,CITES
1537849967,2171795845,CITES
1537849967,2911767655,CITES
1974716766,286690641,CITES
1974716766,2070736597,CITES
1528438050,2045071956,CITES
1612310238,1597929225,CITES
1612310238,1787397658,CITES
1612310238,1975240735,CITES
1612310238,2123939574,CITES
1612310238,2125935803,CITES
1612310238,2134080544,CITES
1977341827,1991353419,CITES
1977341827,2014152199,CITES
1977341827,2044536393,CITES
1977341827,2111841958,CITES
1977341827,2126010944,CITES
1977341827,2159662447,CITES
1977341827,2432062740,CITES
1573068452,44936433,CITES
1573068452,59079490,CITES
1573068452,1499827456,CITES
1573068452,1556155774,CITES
1573068452,1643970032,CITES
1573068452,2033766329,CITES
1573068452,2052193425,CITES
1573068452,2092148937,CITES
1573068452,2099000090,CITES
1573068452,2120510885,CITES
1573068452,2949264753,CITES
1753324106,1503002024,CITES
1753324106,1532447905,CITES
1753324106,1976772375,CITES
1753324106,2003227046,CITES
1753324106,2030926579,CITES
1753324106,2067441543,CITES
1753324106,2084910510,CITES
1753324106,2117189826,CITES
1500077521,1483083484,CITES
1500077521,1493241500,CITES
1500077521,1495253569,CITES
1500077521,1496801598,CITES
1500077521,1569083856,CITES
1500077521,1569543440,CITES
1500077521,1589034595,CITES
1500077521,1590949317,CITES
1500077521,1646354800,CITES
1500077521,1966677764,CITES
1500077521,1979215153,CITES
1500077521,2012857639,CITES
1500077521,2018752427,CITES
1500077521,2052267638,CITES
1500077521,2052667569,CITES
1500077521,2117420234,CITES
1500077521,2118018586,CITES
1500077521,2146066476,CITES
1500077521,2164988972,CITES
1500077521,2166462813,CITES
1512388984,1503181547,CITES
1512388984,1564219727,CITES
1512388984,1578184507,CITES
1512388984,1688363050,CITES
1512388984,1733713784,CITES
1512388984,2002930326,CITES
1512388984,2015880590,CITES
1512388984,2026522166,CITES
1512388984,2085759780,CITES
1512388984,2109450547,CITES
1512388984,2117362057,CITES
1512388984,2122984309,CITES
1512388984,2125591151,CITES
1512388984,2129876196,CITES
1512388984,2131300413,CITES
1512388984,2139172211,CITES
1512388984,2148555789,CITES
1512388984,2149847764,CITES
1512388984,2167569963,CITES
1512388984,2172433705,CITES
1512388984,2407933944,CITES
1593373400,48392611,CITES
1593373400,255040700,CITES
1593373400,1479784213,CITES
1593373400,1513221091,CITES
1593373400,1552250880,CITES
1593373400,1559986400,CITES
1593373400,1578649151,CITES
1593373400,1602114053,CITES
1593373400,1720729885,CITES
1593373400,2005253807,CITES
1593373400,2006733177,CITES
1593373400,2008920710,CITES
1593373400,2037457548,CITES
1593373400,2043933284,CITES
1593373400,2093074882,CITES
1593373400,2110425399,CITES
