start_node_id,end_node_id,relationship_type
1783266478,106296714,PUBLISHED_IN
1754262902,1163902177,PUBLISHED_IN
1516788100,1153524033,PUBLISHED_IN
1603567390,2756386172,PUBLISHED_IN
1507223999,163019073,PUBLISHED_IN
1984831616,41449414,PUBLISHED_IN
1510940979,2759788639,PUBLISHED_IN
1570661221,1155137614,PUBLISHED_IN
1876796228,1153524033,PUBLISHED_IN
1573514431,1132231445,PUBLISHED_IN
1492683468,1162450063,PUBLISHED_IN
64333468,9954729,PUBLISHED_IN
1571879405,1175805213,PUBLISHED_IN
1527191935,106296714,PUBLISHED_IN
1552521662,1189194555,PUBLISHED_IN
1489140604,9954729,PUBLISHED_IN
1833653714,1140213147,PUBLISHED_IN
1485347574,106296714,PUBLISHED_IN
1840278735,1153524033,PUBLISHED_IN
1542190420,1145706541,PUBLISHED_IN
52337983,9954729,PUBLISHED_IN
1603163314,,PUBLISHED_IN
1576982162,1153524033,PUBLISHED_IN
1972753943,87067389,PUBLISHED_IN
1555214419,1141821850,PUBLISHED_IN
1981198419,1124077590,PUBLISHED_IN
1587594994,1162831978,PUBLISHED_IN
1759783712,2756308493,PUBLISHED_IN
1556422878,1169806927,PUBLISHED_IN
1972585359,84409463,PUBLISHED_IN
1907597480,1150208541,PUBLISHED_IN
1862025468,1162450063,PUBLISHED_IN
1518817958,2533150121,PUBLISHED_IN
1484822159,1134440762,PUBLISHED_IN
1596766545,1191474766,PUBLISHED_IN
1972073638,1162239172,PUBLISHED_IN
1552845745,9954729,PUBLISHED_IN
1879384276,2535638237,PUBLISHED_IN
1510345036,1145706541,PUBLISHED_IN
1985925577,59933527,PUBLISHED_IN
1493739593,1134069326,PUBLISHED_IN
1517623691,1141821850,PUBLISHED_IN
1883753052,1171002971,PUBLISHED_IN
1599334842,2535638237,PUBLISHED_IN
1819916734,1204434967,PUBLISHED_IN
1746232458,1165285842,PUBLISHED_IN
1965586260,23830393,PUBLISHED_IN
1525139965,1169227017,PUBLISHED_IN
73484287,78735424,PUBLISHED_IN
1565763124,1204606053,PUBLISHED_IN
1964952791,41449414,PUBLISHED_IN
1484719273,9954729,PUBLISHED_IN
1601190426,9954729,PUBLISHED_IN
1587648112,2758283624,PUBLISHED_IN
1503238640,105581714,PUBLISHED_IN
1574091864,2754635670,PUBLISHED_IN
52208232,9954729,PUBLISHED_IN
1796577214,2759168861,PUBLISHED_IN
1982232871,2625784626,PUBLISHED_IN
1578007245,1183852906,PUBLISHED_IN
1877375092,1154039276,PUBLISHED_IN
1506039304,1174934631,PUBLISHED_IN
1507766766,1136861413,PUBLISHED_IN
1978270311,1190910084,PUBLISHED_IN
1479771807,,PUBLISHED_IN
1538164012,,PUBLISHED_IN
